Nodes:    
Node_id Latitude Longitude  
259410023 52.1503 20.8992  
259410024 52.1512 20.8978  
259410025 52.1519 20.8966  
259410026 52.1526 20.8953  
259410027 52.1533 20.8941  
259410028 52.1539 20.8930  
259410029 52.1546 20.8919  
259410030 52.1547 20.8916  
259410031 52.1547 20.8909  
259410032 52.1548 20.8894  
259410033 52.1549 20.8893  
259410034 52.1551 20.8892  
259410035 52.1560 20.8896  
259410036 52.1562 20.8896  
259410037 52.1564 20.8895  
259410038 52.1571 20.8889  
259410039 52.1574 20.8889  
259410040 52.1575 20.8889  
259410041 52.1575 20.8890  
259410042 52.1575 20.8891  
259410043 52.1575 20.8895  
259410044 52.1580 20.8908  
259410045 52.1586 20.8919  
259410046 52.1590 20.8932  
259410047 52.1592 20.8934  
259410048 52.1595 20.8937  
259410049 52.1602 20.8942  
259410050 52.1603 20.8940  
259410051 52.1607 20.8928  
259410052 52.1608 20.8927  
259410053 52.1609 20.8926  
259410054 52.1610 20.8927  
259410055 52.1611 20.8927  
259410056 52.1612 20.8927  
259410057 52.1613 20.8926  
259410058 52.1619 20.8913  
259410059 52.1624 20.8900  
259410060 52.1626 20.8896  
259410061 52.1627 20.8896  
259410062 52.1627 20.8896  
259410063 52.1628 20.8896  
259410064 52.1635 20.8905  
259410065 52.1643 20.8914  
259410066 52.1650 20.8923  
259410067 52.1651 20.8924  
259410068 52.1652 20.8924  
259410069 52.1652 20.8924  
259410070 52.1658 20.8913  
259410071 52.1665 20.8903  
259410072 52.1672 20.8892  
259410073 52.1678 20.8882  
259410074 52.1678 20.8882  
259410075 52.1679 20.8882  
259410077 52.1681 20.8885  
259410080 52.1686 20.8894  
259410081 52.1687 20.8894  
259410082 52.1687 20.8894  
259410083 52.1687 20.8894  
259410084 52.1688 20.8893  
259410085 52.1695 20.8882  
259410086 52.1702 20.8871  
259410087 52.1709 20.8860  
259410088 52.1715 20.8850  
259410089 52.1722 20.8839  
259410090 52.1729 20.8828  
259410091 52.1734 20.8820  
259410092 52.1734 20.8820  
259410093 52.1736 20.8820  
259410094 52.1736 20.8820  
259410095 52.1736 20.8819  
259410096 52.1578 20.8890  
259410097 52.1580 20.8889  
259410098 52.1583 20.8887  
259410099 52.1583 20.8887  
259411367 52.1589 20.8883  
259411368 52.1593 20.8875  
259411369 52.1598 20.8864  
259411371 52.1603 20.8852  
259411372 52.1615 20.8834  
259411373 52.1617 20.8829  
259411374 52.1626 20.8795  
259411375 52.1632 20.8770  
259411376 52.1638 20.8746  
259411377 52.1643 20.8733  
259411378 52.1653 20.8705  
259411379 52.1661 20.8685  
259411380 52.1672 20.8654  
259411381 52.1633 20.8806  
259411382 52.1649 20.8832  
259411383 52.1641 20.8793  
259411385 52.1664 20.8774  
259411386 52.1676 20.8765  
259411387 52.1685 20.8772  
259411388 52.1698 20.8782  
259411389 52.1705 20.8787  
259411390 52.1719 20.8793  
259411391 52.1730 20.8794  
259411392 52.1731 20.8795  
259411393 52.1680 20.8877  
259411394 52.1691 20.8859  
259411395 52.1704 20.8838  
259411396 52.1717 20.8818  
259411397 52.1726 20.8804  
259411398 52.1726 20.8875  
259411399 52.1729 20.8880  
259411400 52.1722 20.8867  
259411401 52.1716 20.8858  
259411403 52.1713 20.8853  
259411404 52.1696 20.8824  
259411405 52.1684 20.8805  
259411406 52.1675 20.8790  
259411407 52.1667 20.8778  
259411408 52.1666 20.8773  
259411409 52.1696 20.8851  
259411410 52.1699 20.8847  
259412256 52.1897 20.8342  
259412258 52.1896 20.8331  
259412260 52.1894 20.8309  
259412266 52.1881 20.8331  
259412269 52.1845 20.8329  
259412270 52.1880 20.8342  
259412272 52.1880 20.8311  
259412278 52.1849 20.8315  
259412293 52.1928 20.8362  
259412299 52.1912 20.8359  
259412303 52.1920 20.8360  
259544739 52.2387 21.0514  
259544746 52.2386 21.0514  
259544748 52.2385 21.0515  
259544759 52.2196 20.9850  
259565809 52.2264 20.9958  
259568210 52.1952 21.0490  
259568212 52.1903 21.0472  
259568213 52.1908 21.0467  
259568214 52.1920 21.0455  
259568219 52.1958 21.0414  
259568220 52.1877 21.0491  
259568222 52.1669 21.0340  
259568223 52.1668 21.0336  
259568232 52.1439 21.0646  
259568234 52.1438 21.0642  
259568247 52.1418 21.0630  
259568248 52.1444 21.0641  
259568249 52.1443 21.0637  
259568250 52.1442 21.0634  
259568251 52.1439 21.0626  
259568252 52.1438 21.0625  
259568254 52.1437 21.0625  
259568255 52.1435 21.0624  
259568256 52.1434 21.0617  
259568257 52.1439 21.0633  
259568259 52.1438 21.0632  
259568260 52.1437 21.0630  
259568261 52.1436 21.0627  
259568263 52.1440 21.0604  
259568264 52.1493 21.0594  
259568971 52.1546 21.0408  
259568976 52.1542 21.0424  
259568978 52.1546 21.0422  
259568979 52.1543 21.0430  
259568980 52.1541 21.0426  
259568981 52.1547 21.0426  
259568982 52.1547 21.0406  
259568983 52.1555 21.0423  
259568984 52.1554 21.0421  
259568986 52.1547 21.0407  
259568988 52.1537 21.0393  
259568989 52.1535 21.0390  
259568991 52.1528 21.0379  
259570088 52.2250 21.0720  
259570089 52.2260 21.0773  
259570090 52.2261 21.0759  
259570091 52.2262 21.0760  
259570092 52.2266 21.0767  
259570093 52.2267 21.0770  
259570094 52.2267 21.0774  
259570095 52.2266 21.0781  
259570096 52.2265 21.0783  
259570097 52.2264 21.0783  
259570098 52.2263 21.0780  
259570099 52.2263 21.0778  
259570102 52.2269 21.0775  
259570103 52.2270 21.0776  
259570104 52.2266 21.0792  
259570105 52.2265 21.0803  
259570106 52.2274 21.0804  
259570107 52.2274 21.0819  
259570108 52.2274 21.0836  
259570109 52.2277 21.0818  
259570110 52.2285 21.0816  
259570120 52.2319 21.1044  
259570121 52.2320 21.1049  
259570122 52.2333 21.1053  
259570123 52.2329 21.1090  
259570124 52.2320 21.1047  
259570125 52.2325 21.1041  
259644330 52.2105 21.0067  
259650729 52.2498 21.1053  
259650730 52.2482 21.1038  
259650731 52.2406 21.1128  
259650734 52.2503 21.1036  
259650735 52.2487 21.1022  
259651736 52.2393 21.1154  
259651737 52.2351 21.1179  
259651738 52.2353 21.1178  
259651739 52.2353 21.1177  
259651740 52.2353 21.1176  
259651741 52.2351 21.1177  
259651742 52.2372 21.1202  
259651743 52.2371 21.1200  
259651744 52.2366 21.1194  
259651745 52.2353 21.1179  
259651746 52.2351 21.1176  
259651747 52.2349 21.1115  
259651748 52.2347 21.1114  
259651749 52.2345 21.1113  
259651750 52.2345 21.1109  
259651751 52.2347 21.1091  
259651752 52.2348 21.1134  
259651753 52.2348 21.1115  
259651772 52.2331 21.1072  
259651774 52.2331 21.1052  
259651780 52.2331 21.0989  
259651781 52.2343 21.0993  
259654720 52.2481 21.0698  
259654721 52.2481 21.0694  
259654722 52.2481 21.0690  
259654723 52.2480 21.0677  
259654724 52.2480 21.0674  
259654725 52.2422 21.0852  
259654726 52.2416 21.0861  
259654727 52.2410 21.0869  
259654728 52.2404 21.0878  
259654729 52.2419 21.0888  
259654730 52.2420 21.0909  
259654731 52.2401 21.0934  
259654732 52.2400 21.0937  
259654733 52.2404 21.0941  
259654734 52.2418 21.0949  
259654735 52.2370 21.0869  
259654736 52.2374 21.0867  
259654737 52.2382 21.0810  
259654738 52.2363 21.0828  
259654739 52.2386 21.0895  
259654740 52.2378 21.0906  
259654741 52.2377 21.0907  
259654742 52.2369 21.0919  
260004382 52.1322 20.8974  
260004384 52.1321 20.8974  
260004385 52.1319 20.8976  
260004387 52.1323 20.8970  
260004388 52.1323 20.8972  
260004390 52.1324 20.8972  
260004392 52.1325 20.8972  
260004393 52.1325 20.8971  
260004395 52.1325 20.8970  
260004396 52.1331 20.8972  
260004398 52.1331 20.8970  
260004399 52.1331 20.8973  
260004400 52.1332 20.8973  
260004402 52.1333 20.8973  
260004403 52.1333 20.8971  
260004405 52.1332 20.8970  
260004407 52.1351 20.8986  
260004411 52.1350 20.8981  
260004414 52.1339 20.8962  
260004416 52.1336 20.8962  
260004418 52.1332 20.8967  
260004419 52.1329 20.8962  
260004427 52.1325 20.8950  
260004428 52.1324 20.8950  
260004430 52.1318 20.8950  
260004432 52.1318 20.8953  
260004433 52.1324 20.8953  
260004435 52.1325 20.8954  
260004438 52.1340 20.8921  
260004440 52.1354 20.8944  
260004442 52.1355 20.8942  
260004443 52.1355 20.8931  
260004445 52.1355 20.8916  
260004448 52.1348 20.8905  
260004449 52.1342 20.8893  
260004451 52.1339 20.8887  
260004452 52.1327 20.8886  
260004454 52.1326 20.8890  
260004456 52.1326 20.8899  
260004457 52.1338 20.8918  
260004459 52.1341 20.8925  
260004460 52.1342 20.8924  
260004462 52.1338 20.8920  
260004464 52.1350 20.8924  
260004466 52.1343 20.8912  
260004468 52.1337 20.8901  
260004470 52.1329 20.8889  
260004471 52.1328 20.8888  
260004473 52.1346 20.8929  
260004475 52.1333 20.8907  
260004476 52.1327 20.8876  
260004478 52.1331 20.8869  
260004479 52.1355 20.8874  
260004480 52.1366 20.8895  
260004481 52.1356 20.8949  
260004483 52.1358 20.8958  
260004484 52.1363 20.8960  
260004486 52.1364 20.8958  
260004488 52.1360 20.8953  
260004497 52.1343 20.8911  
260004499 52.1342 20.8894  
260004515 52.1354 20.8930  
260004517 52.1355 20.8917  
260004519 52.1344 20.8913  
260004732 52.1377 20.9000  
260054668 52.1361 20.8943  
260054669 52.1360 20.8941  
260054670 52.1355 20.8941  
260054672 52.1357 20.8948  
260054677 52.1357 20.8941  
260055506 52.1335 20.8972  
260055507 52.1339 20.8973  
260055508 52.1347 20.8985  
260055509 52.1350 20.8987  
260055510 52.1331 20.8940  
260055511 52.1335 20.8938  
260055512 52.1337 20.8938  
260055513 52.1357 20.8971  
260055514 52.1359 20.8990  
260055515 52.1359 20.8989  
260055516 52.1356 20.8985  
260055519 52.1325 20.8961  
260055529 52.1326 20.8971  
260055573 52.1352 20.8990  
260055575 52.1349 20.8988  
260055858 52.1324 20.8975  
260055859 52.1325 20.8975  
260055860 52.1326 20.8976  
260055861 52.1329 20.8976  
260055862 52.1329 20.8973  
260055863 52.1326 20.8973  
260055864 52.1324 20.8973  
260055869 52.1329 20.8973  
260056568 52.2051 21.0018  
260056853 52.1381 20.9010  
260056854 52.1385 20.9015  
260056855 52.1387 20.9014  
260058112 52.1901 21.0598  
260058113 52.1892 21.0579  
260058114 52.1898 21.0551  
260058115 52.1898 21.0546  
260058117 52.1897 21.0540  
260058118 52.1893 21.0531  
260058119 52.1857 21.0622  
260058120 52.1880 21.0594  
260058121 52.1888 21.0612  
260058122 52.1885 21.0605  
260058123 52.1881 21.0611  
260058124 52.1883 21.0616  
260058125 52.1883 21.0618  
260059755 52.1760 21.0067  
260059757 52.1760 21.0081  
260059758 52.1744 21.0083  
260059759 52.1744 21.0093  
260059760 52.1752 21.0093  
260059762 52.1752 21.0075  
260059763 52.1752 21.0093  
260059765 52.1719 21.0060  
260059766 52.1726 21.0070  
260059768 52.1741 21.0047  
260059769 52.1741 21.0061  
260059770 52.1765 21.0044  
260059773 52.1761 21.0047  
260059774 52.1752 21.0047  
260060147 52.1720 21.0130  
260060148 52.1707 21.0124  
260060149 52.1693 21.0157  
260060150 52.1713 21.0165  
260060151 52.1697 21.0128  
260131689 52.1376 21.2355  
260131690 52.1498 21.2237  
260131691 52.1374 21.2349  
260131692 52.1489 21.2234  
260131694 52.1675 21.2048  
260131695 52.1743 21.1981  
260131696 52.1839 21.1885  
260131697 52.1934 21.1789  
260131698 52.1838 21.1894  
260131699 52.1835 21.1933  
260131700 52.1830 21.2000  
260131701 52.1829 21.2031  
260131702 52.1823 21.2193  
260131703 52.1857 21.2194  
260131704 52.1858 21.2247  
260131705 52.1915 21.2265  
260131706 52.1916 21.2213  
260131707 52.1858 21.2208  
260131708 52.1822 21.1912  
260131709 52.1685 21.2048  
260132250 52.1559 21.2175  
260132465 52.1558 21.2165  
260132893 52.1954 21.1698  
260132894 52.1935 21.1592  
260132895 52.1924 21.1583  
260132896 52.1904 21.1498  
260132897 52.1882 21.1495  
260144118 52.1922 21.1581  
260144119 52.1912 21.1527  
260144120 52.1905 21.1497  
260144121 52.1900 21.1408  
260145253 52.1931 21.1792  
260145375 52.1931 21.1791  
260145376 52.1933 21.1707  
260146088 52.1810 21.1913  
260146089 52.1849 21.1874  
260146406 52.1794 21.1869  
260149349 52.1438 21.0439  
260149350 52.1429 21.0426  
260151000 52.1467 21.0431  
260151001 52.1468 21.0436  
260151003 52.1469 21.0438  
260151004 52.1469 21.0438  
260151006 52.1470 21.0437  
260151007 52.1465 21.0437  
260151008 52.1467 21.0436  
260151009 52.1467 21.0438  
260151011 52.1466 21.0438  
260151012 52.1458 21.0434  
260151014 52.1459 21.0438  
260151015 52.1459 21.0440  
260151016 52.1459 21.0440  
260151017 52.1460 21.0449  
260151018 52.1464 21.0436  
260151019 52.1459 21.0438  
260151020 52.1464 21.0439  
260151021 52.1460 21.0440  
260151022 52.1468 21.0436  
260151023 52.1457 21.0440  
260151024 52.1456 21.0441  
260151025 52.1455 21.0441  
260151030 52.1448 21.0436  
260151031 52.1450 21.0450  
260151032 52.1451 21.0452  
260151033 52.1453 21.0452  
260151034 52.1456 21.0450  
260151035 52.1465 21.0449  
260151036 52.1469 21.0446  
260152896 52.1435 21.0440  
260152897 52.1436 21.0444  
260152898 52.1445 21.0442  
260152900 52.1446 21.0450  
260152901 52.1440 21.0450  
260152902 52.1431 21.0463  
260152904 52.1433 21.0467  
260152905 52.1478 21.0495  
260152906 52.1472 21.0486  
260152908 52.1471 21.0484  
260152909 52.1469 21.0487  
260152911 52.1477 21.0478  
260152912 52.1477 21.0475  
260152913 52.1481 21.0469  
260152915 52.1472 21.0452  
260152916 52.1465 21.0497  
260152917 52.1458 21.0506  
260152919 52.1454 21.0498  
260152920 52.1458 21.0494  
260152921 52.1462 21.0492  
260152923 52.1459 21.0484  
260152924 52.1458 21.0480  
260152925 52.1454 21.0457  
260152931 52.1473 21.0485  
260152936 52.1472 21.0486  
260152941 52.1466 21.0494  
260152946 52.1481 21.0470  
260152950 52.1475 21.0459  
260152952 52.1475 21.0458  
260152953 52.1470 21.0467  
260152954 52.1467 21.0471  
260152955 52.1465 21.0474  
260152956 52.1463 21.0477  
260152957 52.1461 21.0477  
260152958 52.1461 21.0475  
260152959 52.1460 21.0468  
260152960 52.1460 21.0463  
260152961 52.1461 21.0460  
260152962 52.1463 21.0460  
260152963 52.1465 21.0461  
260152964 52.1466 21.0462  
260152966 52.1440 21.0488  
260152967 52.1442 21.0487  
260152968 52.1445 21.0494  
260152970 52.1437 21.0477  
260152971 52.1435 21.0473  
260152972 52.1440 21.0468  
260152974 52.1442 21.0465  
260152975 52.1444 21.0462  
260152976 52.1445 21.0461  
260152978 52.1436 21.0478  
260152979 52.1443 21.0490  
260152981 52.1448 21.0485  
260152982 52.1452 21.0481  
260152984 52.1454 21.0480  
260152985 52.1453 21.0476  
260152986 52.1455 21.0473  
260152988 52.1457 21.0472  
260152990 52.1436 21.0474  
260152993 52.1437 21.0477  
260152994 52.1441 21.0487  
260152998 52.1444 21.0489  
260153607 52.1478 21.0463  
260153613 52.1446 21.0495  
260154004 52.1434 21.0445  
260154005 52.1428 21.0450  
260154156 52.1456 21.0462  
260456578 52.1561 21.0269  
260456579 52.1564 21.0270  
260456580 52.1567 21.0272  
260456581 52.1571 21.0270  
260809198 52.2379 21.0177  
260815106 52.1983 20.9842  
260815108 52.1985 20.9843  
260815111 52.1967 20.9879  
260815113 52.1965 20.9878  
260815115 52.1969 20.9858  
260815117 52.1962 20.9895  
260815119 52.1968 20.9857  
260815121 52.1965 20.9859  
260815123 52.1930 20.9847  
260815124 52.1953 20.9890  
260815126 52.1945 20.9885  
260815128 52.1938 20.9882  
260815130 52.1917 20.9872  
260815133 52.1942 20.9830  
260815134 52.1941 20.9831  
260815136 52.1941 20.9832  
260815137 52.1940 20.9832  
260815139 52.1936 20.9830  
260815141 52.1935 20.9830  
260815142 52.1934 20.9831  
260815144 52.1933 20.9837  
260815145 52.1931 20.9843  
260815147 52.1927 20.9852  
260815150 52.1919 20.9864  
260815151 52.1912 20.9894  
260816774 52.1889 21.0019  
260816775 52.1889 21.0020  
260816782 52.1898 21.0243  
260816784 52.1899 21.0244  
260816785 52.1899 21.0245  
260816786 52.1890 21.0074  
260816787 52.1890 21.0117  
260816788 52.1890 21.0138  
260816790 52.1891 21.0169  
260816791 52.1891 21.0173  
260816792 52.1896 21.0221  
260818048 52.1860 20.9883  
260818049 52.1869 20.9883  
260818957 52.1809 20.9907  
260818968 52.1795 20.9974  
260821501 52.1653 21.0157  
260821502 52.1651 21.0157  
260821503 52.1652 21.0063  
260821504 52.1651 21.0069  
260821506 52.1650 21.0075  
260821508 52.1650 21.0080  
260821509 52.1650 21.0085  
260821510 52.1670 21.0084  
260821511 52.1669 21.0085  
260821512 52.1668 21.0084  
260821514 52.1667 21.0078  
260821515 52.1638 21.0063  
260821516 52.1656 21.0046  
260821517 52.1656 21.0123  
260821518 52.1655 21.0119  
260821520 52.1654 21.0124  
260821521 52.1653 21.0124  
260821522 52.1656 21.0156  
260821523 52.1656 21.0160  
260821525 52.1650 21.0126  
260821813 52.1639 21.0181  
260821818 52.1641 21.0182  
260821819 52.1642 21.0183  
260821820 52.1643 21.0192  
260824004 52.1611 21.0210  
260824017 52.1585 21.0212  
260824018 52.1653 21.0205  
260824039 52.1649 21.0207  
260824061 52.1632 21.0208  
260824074 52.1619 21.0209  
260824075 52.1647 21.0207  
260824102 52.1623 21.0249  
260824103 52.1622 21.0247  
260824104 52.1622 21.0245  
260824105 52.1624 21.0240  
260824107 52.1628 21.0238  
260824111 52.1632 21.0231  
260824113 52.1633 21.0228  
260824115 52.1632 21.0224  
260824117 52.1625 21.0218  
260824118 52.1621 21.0218  
260824119 52.1618 21.0213  
260824134 52.1643 21.0208  
260824135 52.1582 21.0213  
260824136 52.1582 21.0219  
260824137 52.1581 21.0221  
260824138 52.1578 21.0221  
260824140 52.1576 21.0220  
260824141 52.1574 21.0221  
260824142 52.1573 21.0222  
260824143 52.1565 21.0222  
260824144 52.1562 21.0214  
260825689 52.1557 21.0214  
260825704 52.1539 21.0310  
260825715 52.1580 21.0316  
260825716 52.1578 21.0313  
260825718 52.1571 21.0302  
260825721 52.1570 21.0302  
260825722 52.1567 21.0308  
260825724 52.1561 21.0317  
260825726 52.1557 21.0324  
260825728 52.1567 21.0326  
260825735 52.1568 21.0329  
260825737 52.1571 21.0333  
260825751 52.1574 21.0318  
260825753 52.1577 21.0312  
260825754 52.1568 21.0328  
260825756 52.1565 21.0333  
260827541 52.1517 21.0415  
260827544 52.1560 21.0270  
260827547 52.1575 21.0265  
260829835 52.1490 21.0447  
260832104 52.1467 21.0538  
260832107 52.1467 21.0536  
260832109 52.1461 21.0523  
260832112 52.1460 21.0523  
260832115 52.1458 21.0524  
260832119 52.1449 21.0531  
260832121 52.1450 21.0529  
260832123 52.1449 21.0528  
260832125 52.1443 21.0534  
260832127 52.1429 21.0550  
260832129 52.1448 21.0530  
260832134 52.1450 21.0513  
260832135 52.1443 21.0523  
260832140 52.1430 21.0537  
260832142 52.1413 21.0556  
260832144 52.1432 21.0542  
260832147 52.1431 21.0539  
260839842 52.1403 21.0565  
260839844 52.1396 21.0544  
260839847 52.1413 21.0558  
260839849 52.1415 21.0553  
260839851 52.1409 21.0534  
260839853 52.1403 21.0613  
260839856 52.1400 21.0611  
260839858 52.1387 21.0589  
260839861 52.1393 21.0600  
260839863 52.1398 21.0578  
260839867 52.1406 21.0611  
260839875 52.1429 21.0588  
260839878 52.1424 21.0597  
260839880 52.1437 21.0597  
260839882 52.1441 21.0593  
260839884 52.1444 21.0588  
260839886 52.1448 21.0584  
260839889 52.1450 21.0578  
260839891 52.1453 21.0575  
260839892 52.1433 21.0618  
260839895 52.1438 21.0614  
260839896 52.1443 21.0598  
260839899 52.1453 21.0590  
260839902 52.1452 21.0585  
260839904 52.1445 21.0595  
260839905 52.1445 21.0597  
260839908 52.1443 21.0611  
260839911 52.1433 21.0625  
260839913 52.1435 21.0623  
260839914 52.1430 21.0627  
260839916 52.1438 21.0596  
260839918 52.1429 21.0615  
260839921 52.1447 21.0633  
260839923 52.1442 21.0624  
260839925 52.1447 21.0634  
260839927 52.1448 21.0636  
260839929 52.1417 21.0640  
260839932 52.1424 21.0634  
260839934 52.1423 21.0626  
260845767 52.1567 21.0437  
260845809 52.1563 21.0440  
260845811 52.1565 21.0436  
260845813 52.1793 21.0443  
260845815 52.1792 21.0441  
260845818 52.1788 21.0441  
260845820 52.1787 21.0442  
260845826 52.1798 21.0442  
260848902 52.1976 21.0508  
260857519 52.2015 21.0764  
260857524 52.2011 21.0766  
260857527 52.2004 21.0776  
260857530 52.1992 21.0797  
260857535 52.1985 21.0817  
260857539 52.1978 21.0842  
260857542 52.1946 21.0881  
260857575 52.2078 21.0752  
260857579 52.2079 21.0756  
260857584 52.2079 21.0765  
260857586 52.2080 21.0771  
260857590 52.2085 21.0777  
260857593 52.2087 21.0777  
260857596 52.2085 21.0793  
260857600 52.2089 21.0773  
260857604 52.2092 21.0767  
260857606 52.2101 21.0759  
260857608 52.2107 21.0753  
260857610 52.2119 21.0740  
260857612 52.2125 21.0731  
260857614 52.2133 21.0567  
260857616 52.2123 21.0620  
260857619 52.2122 21.0628  
260857622 52.2126 21.0745  
260857624 52.2084 21.0799  
260857626 52.1933 21.0840  
260857628 52.1936 21.0842  
260857630 52.1938 21.0846  
260857631 52.1939 21.0851  
260857634 52.1937 21.0893  
260857635 52.1934 21.0908  
260857637 52.1948 21.0958  
260857639 52.1948 21.0965  
260857640 52.1948 21.0967  
260857643 52.1945 21.0969  
260857645 52.1946 21.0977  
260857646 52.1947 21.0993  
260857648 52.1947 21.1004  
260857652 52.1949 21.1004  
260857662 52.2133 21.0563  
260857668 52.2125 21.0502  
260857672 52.2123 21.0498  
260857673 52.2115 21.0476  
260857675 52.2137 21.0567  
260857677 52.2154 21.0576  
260857680 52.2196 21.0550  
260857682 52.2178 21.0603  
260857684 52.2177 21.0609  
260857686 52.2174 21.0624  
260857687 52.2165 21.0652  
260857690 52.2162 21.0672  
260857693 52.2135 21.0812  
260857694 52.2135 21.0809  
260857700 52.2121 21.0785  
260857703 52.2139 21.0802  
260857717 52.2159 21.0695  
260857719 52.2159 21.0707  
260857722 52.2163 21.0724  
260857726 52.2165 21.0730  
260857728 52.2165 21.0737  
260857730 52.2165 21.0772  
260857732 52.2163 21.0788  
260857735 52.2161 21.0796  
260857737 52.2160 21.0809  
260857738 52.2158 21.0817  
260857740 52.2155 21.0726  
260857742 52.2146 21.0795  
260857746 52.2173 21.0732  
260857748 52.2158 21.0793  
260857749 52.2154 21.0795  
260857752 52.2136 21.0807  
260857754 52.2134 21.0806  
260860876 52.2470 21.1352  
260860878 52.2496 21.1328  
260860879 52.2503 21.1324  
260860883 52.2474 21.1340  
260865236 52.2293 21.0962  
260865238 52.2292 21.0966  
260865240 52.2294 21.0970  
260865242 52.2292 21.0995  
260865245 52.2287 21.0993  
260865246 52.2308 21.0992  
260865248 52.2307 21.0991  
260865250 52.2297 21.0989  
260865251 52.2295 21.0990  
260865253 52.2293 21.0989  
260865255 52.2286 21.1016  
260865257 52.2289 21.1011  
260865258 52.2292 21.1012  
260865260 52.2296 21.1017  
260865262 52.2299 21.1018  
260865264 52.2300 21.1017  
260865266 52.2302 21.0990  
260865267 52.2302 21.0974  
260865269 52.2303 21.0964  
260865273 52.2302 21.0962  
260865275 52.2298 21.0956  
260865276 52.2296 21.0954  
260865279 52.2289 21.0950  
260865284 52.2217 21.0928  
260865286 52.2219 21.0929  
260865289 52.2241 21.0940  
260865290 52.2242 21.0941  
260865292 52.2242 21.0942  
260865296 52.2237 21.0967  
260865297 52.2257 21.0881  
260870993 52.2292 21.0850  
260870994 52.2289 21.0853  
260870995 52.2282 21.0860  
260870996 52.2281 21.0859  
260870997 52.2282 21.0855  
260870999 52.2274 21.0839  
260871000 52.2273 21.0841  
260871001 52.2272 21.0844  
260871002 52.2267 21.0842  
260871003 52.2262 21.0872  
260871005 52.2283 21.0891  
260871006 52.2281 21.0892  
260871007 52.2352 21.0995  
260871008 52.2355 21.0985  
260871009 52.2339 21.0933  
260871011 52.2345 21.0909  
260871012 52.2351 21.0887  
260871013 52.2330 21.0842  
260871014 52.2372 21.0981  
260871168 52.2388 21.0932  
260871678 52.2184 21.1053  
260871680 52.2159 21.1067  
260871681 52.2118 21.1091  
260871682 52.2149 21.1019  
260871683 52.2235 21.1088  
260871684 52.2168 21.1128  
260871686 52.2137 21.1145  
260871687 52.2098 21.1168  
260988930 52.2348 21.1128  
260988931 52.2345 21.1127  
260988953 52.2330 21.1091  
261010408 52.2251 21.0927  
261010420 52.2232 21.1013  
261010444 52.1480 21.0607  
261010476 52.1451 21.0631  
261010478 52.1447 21.0634  
261010479 52.1443 21.0638  
261010482 52.1444 21.0640  
261010485 52.1452 21.0633  
261020080 52.1231 21.0197  
261020081 52.1231 21.0245  
261020083 52.1232 21.0197  
261020084 52.1232 21.0191  
261020085 52.1232 21.0190  
261020086 52.1234 21.0190  
261020087 52.1234 21.0197  
261020088 52.1231 21.0229  
261020089 52.1209 21.0230  
261024105 52.2567 21.0330  
261024111 52.2496 21.0426  
261024112 52.2496 21.0429  
261024114 52.2496 21.0430  
261024116 52.2494 21.0431  
261024118 52.2494 21.0431  
261024119 52.2493 21.0428  
261024121 52.2495 21.0426  
261027977 52.2481 21.0105  
261027981 52.2498 21.0094  
261027982 52.2496 21.0093  
261027983 52.2494 21.0093  
261027985 52.2490 21.0095  
261027986 52.2485 21.0099  
261027987 52.2482 21.0103  
261027988 52.2479 21.0112  
261027989 52.2476 21.0118  
261028006 52.2509 21.0091  
261028008 52.2499 21.0078  
261028009 52.2486 21.0061  
261028011 52.2528 21.0048  
261028012 52.2519 21.0022  
261028013 52.2509 21.0001  
261028014 52.2517 21.0081  
261028015 52.2510 21.0068  
261028017 52.2509 21.0064  
261028018 52.2503 21.0045  
261028019 52.2518 21.0058  
261028021 52.2535 21.0067  
261028022 52.2532 21.0061  
261028024 52.2522 21.0071  
261028025 52.2523 21.0077  
261028026 52.2522 21.0032  
261028027 52.2505 21.0050  
261030662 52.2495 21.0004  
261030664 52.2531 20.9996  
261030665 52.2494 20.9987  
261030667 52.2488 20.9939  
261030668 52.2483 20.9916  
261039194 52.2501 20.9798  
261039205 52.2442 20.9773  
261039211 52.2396 20.9779  
261039213 52.2384 20.9787  
261039214 52.2382 20.9788  
261039215 52.2417 20.9777  
261039216 52.2417 20.9770  
261039217 52.2414 20.9746  
261039219 52.2413 20.9744  
261039220 52.2435 20.9749  
261039221 52.2425 20.9753  
261039222 52.2421 20.9753  
261039223 52.2416 20.9756  
261039224 52.2393 20.9764  
261039225 52.2392 20.9753  
261039227 52.2408 20.9759  
261039228 52.2406 20.9747  
261042443 52.2386 20.9676  
261042445 52.2385 20.9671  
261042447 52.2390 20.9624  
261042449 52.2393 20.9593  
261042450 52.2376 20.9620  
261042466 52.2378 20.9592  
261042467 52.2400 20.9593  
261042468 52.2401 20.9594  
261042470 52.2401 20.9596  
261042471 52.2402 20.9598  
261042472 52.2401 20.9605  
261042473 52.2402 20.9612  
261042474 52.2402 20.9614  
261042475 52.2401 20.9621  
261042476 52.2400 20.9631  
261042477 52.2401 20.9633  
261042479 52.2405 20.9636  
261042480 52.2405 20.9638  
261042481 52.2406 20.9640  
261042482 52.2405 20.9651  
261042483 52.2391 20.9618  
261042484 52.2402 20.9620  
261042485 52.2404 20.9620  
261042486 52.2409 20.9613  
261042487 52.2374 20.9620  
261042489 52.2360 20.9616  
261042490 52.2370 20.9686  
261042491 52.2411 20.9669  
